08-02 15:20:21,0.250,0,99.741,0,0,3123920,2470984,13156,423428
08-02 15:20:22,0,0,99.518,0,0,3123920,2470984,13156,423428
08-02 15:20:23,0,0.250,99.715,0,0,3123920,2470984,13156,423428
08-02 15:20:24,0,0.500,99.252,0,0.250,3123920,2470984,13172,423412
08-02 15:20:25,0.750,0,99.272,0,0,3123904,2470984,13172,423428
08-02 15:20:26,0.750,0.750,98.257,0.250,0,3123460,2470984,13180,423864
08-02 15:20:27,1.000,1.000,96.967,0.250,0,3124460,2467964,13304,425760
08-02 15:20:28,0,0,99.282,0,0,3124460,2467964,13304,425760
08-02 15:20:29,0.250,0.250,99.760,0,0.250,3124460,2467964,13304,425760
08-02 15:20:30,0.500,0.500,98.750,0,0.250,3123788,2468636,13304,425760
08-02 15:20:31,0.250,0.250,98.970,0,0,3123788,2468636,13304,425760
08-02 15:20:32,0,0,100.026,0,0,3123788,2468636,13308,425756
08-02 15:20:33,0,0,99.227,0,0,3123784,2468636,13308,425760
08-02 15:20:34,0.250,0,99.515,0,0.250,3123784,2468636,13308,425760
08-02 15:20:35,0.500,1.000,98.963,0,0,3123784,2468636,13308,425760
08-02 15:20:36,0.250,0,99.491,0,0,3123784,2468636,13308,425760
08-02 15:20:37,0,0.250,99.521,0,0,3123744,2468636,13308,425800
08-02 15:20:38,0,0,99.265,0,0,3123744,2468636,13308,425800
08-02 15:20:39,0.250,0,99.741,0,0.250,3123744,2468636,13308,425800
08-02 15:20:40,0.250,0,99.454,0,0,3123744,2468636,13308,425800
08-02 15:20:41,0.250,0.250,99.546,0,0,3123744,2468636,13308,425800
08-02 15:20:42,0.500,0,99.475,0,0,3123744,2468636,13308,425800
08-02 15:20:43,0,0.250,99.296,0,0,3123744,2468636,13308,425800
08-02 15:20:44,0,0,99.687,0,0,3123744,2468636,13308,425800
08-02 15:20:45,0.250,0,99.552,0,0,3123744,2468636,13308,425800
08-02 15:20:46,0,0.500,99.495,0,0,3123744,2468636,13308,425800
08-02 15:20:47,8.502,0,91.021,0,0,3123744,2468636,13308,425800
08-02 15:20:48,12.498,0.500,86.989,0,0,3123740,2468636,13308,425804
08-02 15:20:49,7.001,1.250,90.511,0,0.750,3123716,2468636,13308,425828
08-02 15:20:50,4.000,0.750,93.990,0,2.250,3123920,2468384,13308,425876
08-02 15:20:51,3.251,0.750,95.515,0,1.000,3123900,2468384,13308,425896
08-02 15:20:52,3.249,1.250,94.228,0,1.000,3123848,2468384,13308,425948
08-02 15:20:53,2.750,1.000,95.754,0,0.500,3123812,2468384,13308,425984
08-02 15:20:54,3.499,0.500,94.218,0,2.249,3123780,2468384,13308,426016
08-02 15:20:55,4.251,1.500,92.279,0.250,2.501,3123744,2468384,13308,426052
08-02 15:20:56,4.750,1.000,93.751,0,0.250,3123712,2468384,13308,426084
08-02 15:20:57,4.750,1.000,93.247,0,0,3123680,2468384,13320,426104
08-02 15:20:58,8.250,2.000,89.247,0,0.250,3123864,2468132,13320,426172
08-02 15:20:59,39.001,7.500,50.751,0,0,3125100,2466648,13320,426420
08-02 15:21:00,32.763,7.753,54.771,0,4.502,3126032,2465444,13320,426824
08-02 15:21:01,26.227,6.744,61.947,0,3.747,3125944,2465220,13320,427152
08-02 15:21:02,32.508,8.252,29.007,0,39.259,3127992,2462952,13320,427388
08-02 15:21:03,45.491,10.998,16.497,0,34.244,3128060,2462448,13320,427840
08-02 15:21:04,50.000,8.250,33.500,0,15.250,3129504,2460740,13320,428128
08-02 15:21:05,50.793,9.508,30.026,0.250,14.012,3129180,2460740,13320,428484
08-02 15:21:06,29.243,7.248,58.486,0,4.999,3129020,2460516,13320,428868
08-02 15:21:07,31.246,7.999,57.743,0,4.499,3129016,2460292,13320,429096
08-02 15:21:08,41.255,7.251,48.256,0,0.250,3128852,2460068,13320,429484
08-02 15:21:09,28.002,7.501,62.754,0,0.500,3129736,2458836,13320,429832
08-02 15:21:10,26.754,6.751,63.009,0,2.250,3129672,2458612,13320,430120
08-02 15:21:11,24.993,6.998,64.231,0,1.999,3129252,2458612,13320,430540
08-02 15:21:12,43.440,8.738,44.189,0,4.743,3136980,2450576,13320,430848
08-02 15:21:13,42.071,7.763,47.580,0,1.252,3137116,2450108,13320,431164
08-02 15:21:14,27.745,7.499,61.239,0,1.000,3137188,2449660,13320,431540
08-02 15:21:15,28.249,8.000,60.247,0,1.750,3136924,2449660,13320,431804
08-02 15:21:16,27.253,8.501,61.507,0,0.750,3136880,2449344,13320,432180
08-02 15:21:17,27.247,8.249,62.244,0,0,3137336,2448600,13320,432468
08-02 15:21:18,20.750,5.750,70.749,0,0.250,3136744,2448852,13320,432808
08-02 15:21:19,2.999,1.000,95.232,0,0,3136688,2448852,13320,432864
08-02 15:21:20,3.251,1.000,95.791,0,0.250,3136660,2448852,13320,432892
08-02 15:21:21,2.499,0.750,95.215,0,0.250,3136620,2448852,13320,432932
08-02 15:21:22,3.001,1.250,95.518,0,0,3136596,2448852,13320,432956
08-02 15:21:23,3.000,0.250,95.514,0,0.250,3136564,2448852,13320,432988
08-02 15:21:24,2.000,1.250,95.984,0,0,3136520,2448852,13320,433032
08-02 15:21:25,2.750,0.500,95.506,0,0,3136492,2448852,13320,433060
08-02 15:21:26,3.249,0.750,95.480,0,0.250,3136452,2448852,13320,433100
08-02 15:21:27,3.500,1.000,94.989,0,0,3136416,2448852,13328,433128
08-02 15:21:28,13.503,3.251,81.768,0.250,0,3136096,2449104,13328,433196
08-02 15:21:29,44.247,12.499,38.998,0,0,3136580,2447900,13328,433916
08-02 15:21:30,51.722,14.992,28.734,0,0.750,3137420,2446444,13328,434532
08-02 15:21:31,44.295,13.013,38.038,0,0.751,3136212,2447056,13328,435112
08-02 15:21:32,41.890,12.966,41.142,0,0.748,3136392,2446136,13328,435868
08-02 15:21:33,48.327,13.522,33.303,0,2.754,3135916,2445908,13328,436572
08-02 15:21:34,45.540,13.262,36.782,0,2.252,3135752,2445464,13328,437180
08-02 15:21:35,47.488,12.247,36.991,0,0.500,3135728,2444736,13328,437916
08-02 15:21:36,47.504,12.501,35.253,0,1.750,3135784,2444064,13328,438532
08-02 15:21:37,43.744,12.748,40.745,0,0,3135772,2443304,13328,439304
08-02 15:21:38,43.012,12.003,40.511,0,0,3136140,2442328,13328,439912
08-02 15:21:39,42.752,12.750,41.002,0,0.250,3136264,2441460,13328,440656
08-02 15:21:40,53.986,12.497,29.992,0,0,3132340,2444724,13328,441316
08-02 15:21:41,42.975,11.993,40.227,0,1.999,3131504,2444880,13328,441980
08-02 15:21:42,44.518,13.005,37.265,0,0.750,3132316,2443400,13328,442648
08-02 15:21:43,45.263,13.504,38.011,0,0.500,3133020,2442040,13328,443320
08-02 15:21:44,45.754,13.501,36.253,0,0.500,3131332,2443120,13328,443944
08-02 15:21:45,57.901,14.226,24.458,0,1.497,3133120,2440628,13328,444632
08-02 15:21:46,46.577,13.021,35.308,0,2.254,3134556,2438576,13328,445248
08-02 15:21:47,50.762,12.503,33.758,0,0.250,3134024,2438364,13328,445976
08-02 15:21:48,37.733,10.745,48.228,0,0.250,3133888,2437904,13328,446572
08-02 15:21:49,6.501,2.501,90.269,0,0.250,3133468,2438320,13328,446608
08-02 15:21:50,5.249,2.000,90.986,0,0,3133648,2438040,13328,446708
08-02 15:21:51,6.250,1.500,90.748,0,0,3133744,2437884,13328,446768
08-02 15:21:52,6.499,2.000,90.480,0,0.250,3132756,2438808,13328,446832
08-02 15:21:53,6.501,1.750,90.016,0,1.250,3132796,2438704,13328,446896
08-02 15:21:54,5.742,1.748,91.129,0,0.749,3133440,2437988,13328,446968
08-02 15:21:55,5.256,2.253,91.353,0,0.501,3133156,2438216,13328,447040
08-02 15:21:56,5.752,1.751,90.783,0,1.000,3132516,2438812,13328,447084
08-02 15:21:57,6.999,2.000,90.491,0,0,3132840,2438392,13336,447172
08-02 15:21:58,16.207,4.488,77.295,0,0.249,3132904,2438236,13336,447264
08-02 15:21:59,71.207,22.566,4.764,0,0.501,3133852,2436084,13336,448292
08-02 15:22:00,73.174,21.977,3.746,0,0.250,3130944,2437676,13336,449448
08-02 15:22:01,72.587,19.774,4.255,0,1.502,3123612,2444052,13336,450324
08-02 15:22:02,59.092,16.207,5.984,0,19.199,3123632,2443000,13336,451228
08-02 15:22:03,73.923,20.047,3.007,0,2.756,3124884,2440796,13336,451956
08-02 15:22:04,72.956,19.738,4.497,0,1.749,3125232,2439220,13336,452960
08-02 15:22:05,74.309,18.014,4.253,0,2.752,3125592,2437884,13336,453776
08-02 15:22:06,69.275,18.440,4.735,0,7.725,3130880,2431480,13336,454592
08-02 15:22:07,68.441,19.304,4.011,0,8.774,3131876,2429284,13336,455536
08-02 15:22:08,74.036,19.760,4.002,0,0.500,3132208,2427872,13336,456456
08-02 15:22:09,75.986,18.746,3.499,0,0,3133808,2425052,13336,457416
08-02 15:22:10,75.182,19.482,3.497,0,0.250,3134060,2423556,13336,458468
08-02 15:22:11,73.143,19.971,4.493,0,0,3135604,2421060,13336,459280
08-02 15:22:12,71.426,20.551,5.514,0,0.501,3136816,2418596,13336,460300
08-02 15:22:13,74.268,19.689,3.489,0,0.249,3138668,2415536,13336,461364
08-02 15:22:14,72.802,18.513,4.503,0,0,3158972,2394184,13336,462244
08-02 15:22:15,71.909,19.475,4.744,0,0.749,3160316,2391652,13336,463216
08-02 15:22:16,72.216,19.241,3.998,0,0.750,3162344,2388436,13336,464264
08-02 15:22:17,70.248,19.318,5.770,0,0.753,3164664,2384960,13336,465204
08-02 15:22:18,73.375,20.715,3.744,0,0,3164832,2383488,13336,466352
08-02 15:22:19,72.598,21.279,4.256,0,0,3164548,2382736,13336,467348
08-02 15:22:20,71.581,22.025,4.505,0,0,3164020,2382016,13336,468596
08-02 15:22:21,75.210,19.490,3.998,0,0,3164252,2380516,13336,469864
08-02 15:22:22,69.756,22.252,5.000,0,0.250,3164936,2378524,13336,471172
08-02 15:22:23,69.987,24.245,3.999,0,0,3165876,2376248,13336,472524
08-02 15:22:24,70.793,23.014,4.002,0,0,3165548,2375240,13336,474100
08-02 15:22:25,70.236,22.745,4.499,0,0.500,3158612,2382392,13336,475384
08-02 15:22:26,30.252,6.250,61.753,0.250,0.500,2976016,2566408,13336,475640
08-02 15:22:27,14.992,4.498,78.207,0,1.499,2975792,2566540,13344,475816
08-02 15:22:28,26.002,6.500,65.504,0,1.000,2976728,2565336,13344,476084
08-02 15:22:29,75.556,19.765,3.002,0,0,2976564,2563692,13344,477052
08-02 15:22:30,74.718,20.491,3.249,0,0,2978604,2559640,13344,477956
08-02 15:22:31,77.255,18.751,2.750,0,0,2982228,2553992,13344,478896
08-02 15:22:32,76.999,18.000,3.000,0,0.750,2985848,2548132,13344,479804
08-02 15:22:33,70.253,23.751,5.000,0,0,3100228,2432264,13344,480384
08-02 15:22:34,74.892,19.971,3.495,0,0,3102060,2428788,13344,481584
08-02 15:22:35,72.862,22.535,3.005,0,0.501,3102100,2427836,13344,482488
08-02 15:22:36,74.207,19.239,4.747,0,0,3101808,2426828,13344,483788
08-02 15:22:37,70.463,21.988,4.498,0,0.500,3104740,2422812,13344,484872
08-02 15:22:38,73.592,21.026,4.255,0,0.250,3105020,2421568,13344,485836
08-02 15:22:39,72.977,21.243,3.499,0,0.500,3105616,2419840,13344,486968
08-02 15:22:40,72.513,22.004,4.251,0,0,3107108,2417400,13344,487896
08-02 15:22:41,73.992,19.998,4.250,0,0,3106904,2416396,13344,489104
08-02 15:22:42,73.224,21.992,3.499,0,0,3106704,2415516,13344,490184
08-02 15:22:43,72.529,23.009,3.251,0,0.250,3108392,2413016,13344,490996
08-02 15:22:44,73.500,22.000,2.750,0,0.250,3109232,2410844,13344,492328
08-02 15:22:45,75.719,19.492,2.749,0,0.500,3111060,2408100,13344,493244
08-02 15:22:46,78.789,18.009,2.251,0,0,3111852,2406124,13344,494428
08-02 15:22:47,77.956,17.740,2.249,0,1.999,3114340,2402876,13344,495188
08-02 15:22:48,74.741,20.998,2.500,0,0.500,3114156,2401896,13344,496352
08-02 15:22:49,71.541,22.513,3.752,0,0.250,3114008,2400896,13344,497500
08-02 15:22:50,72.208,21.238,4.747,0,0.750,3114188,2399412,13344,498804
08-02 15:22:51,71.809,21.017,5.004,0,0,3115216,2397396,13344,499792
08-02 15:22:52,70.467,22.739,4.998,0,0,3115512,2395636,13344,501252
08-02 15:22:53,71.268,22.506,4.501,0,0.750,3116464,2393380,13344,502532
08-02 15:22:54,71.980,21.244,4.749,0,0.250,3116448,2392152,13344,503744
08-02 15:22:55,72.002,23.251,3.250,0,0,3117128,2390392,13344,504796
08-02 15:22:56,72.517,21.505,3.751,0,0.250,3117132,2388788,13344,506368
08-02 15:22:57,71.176,21.977,4.495,0,0,3118868,2385860,13352,507572
08-02 15:22:58,73.345,22.028,3.004,0,0.751,3118676,2385132,13352,508660
08-02 15:22:59,84.719,14.994,0.250,0,0,3113388,2390112,13352,509180
08-02 15:23:00,79.438,18.236,1.998,0,0,3187148,2315272,13352,509956
08-02 15:23:01,70.047,23.266,3.002,0,2.252,3185196,2316260,13352,510728
08-02 15:23:02,71.206,19.988,2.498,0,5.497,3185900,2314252,13352,511996
08-02 15:23:03,72.798,20.263,2.752,0,3.752,3186908,2312476,13352,512748
08-02 15:23:04,77.506,20.001,1.500,0,0.750,3187004,2311464,13352,513640
08-02 15:23:05,77.974,18.494,1.999,0,0.250,3187124,2310400,13352,514560
08-02 15:23:06,77.245,19.999,2.000,0,0.750,3214508,2282244,13352,515312
08-02 15:23:07,74.280,21.259,2.501,0,0.500,3245472,2250468,13352,516084
08-02 15:23:08,73.263,20.254,2.250,0,2.750,3241324,2253532,13352,517144
08-02 15:23:09,71.647,22.967,3.745,0,0.250,3267876,2226164,13352,517940
08-02 15:23:10,71.096,24.784,2.754,0,1.001,3314780,2178048,13352,519124
08-02 15:23:11,71.986,23.495,2.500,0,0,3361360,2130452,13352,520112
08-02 15:23:12,73.754,22.251,3.250,0,0.250,3405784,2085124,13352,520992
08-02 15:23:13,71.236,24.245,2.749,0,0.500,3408152,2081224,13352,522484
08-02 15:23:14,72.444,20.484,4.746,0,0,3398148,2089980,13352,523816
08-02 15:23:15,71.252,22.251,3.750,0,0,3397976,2088872,13352,525124
08-02 15:23:16,72.477,17.994,4.749,0,0,3399268,2086604,13352,526068
08-02 15:23:17,69.751,21.250,4.000,0,0.250,3398876,2085848,13352,527280
08-02 15:23:18,67.975,20.992,4.248,0,2.499,3397968,2085844,13352,528364
08-02 15:23:19,69.106,20.531,5.508,0,0.751,3397288,2085436,13352,529684
08-02 15:23:20,71.000,22.750,4.250,0,0,3396848,2084576,13352,531108
08-02 15:23:21,70.750,22.500,4.000,0,0,3423968,2057272,13352,532488
08-02 15:23:22,70.213,23.988,4.748,0,0,3416192,2065696,13352,533864
08-02 15:23:23,2.252,1.001,96.066,0,0,3401644,2081280,13352,534156
08-02 15:23:24,0.250,0.500,99.472,0,0,3401856,2081068,13352,534156
08-02 15:23:25,0.250,0,97.269,0,0,3401864,2081204,13352,534156
08-02 15:23:26,0,0,99.212,0,0,3400764,2082304,13352,534156
08-02 15:23:27,0.750,0.750,98.012,0,0,3400504,2082556,13360,534156
08-02 15:23:28,0.250,0,99.529,0,0,3400504,2082556,13360,534156
08-02 15:23:29,0,0.250,99.735,0,0,3400504,2082556,13360,534156
08-02 15:23:30,0.250,0.750,98.774,0,0,3410584,2072476,13360,534156
08-02 15:23:31,0.750,0,99.481,0,0,3410584,2072476,13360,534156
08-02 15:23:32,2.000,0.250,97.501,0.250,0,3410584,2072476,13360,534156
08-02 15:23:33,0,0.250,99.692,0,0,3410584,2072476,13360,534156
08-02 15:23:34,0,0,99.290,0,0,3410584,2072476,13360,534156
08-02 15:23:35,0.500,0.500,98.750,0,0.250,3410584,2072476,13360,534156
08-02 15:23:36,0.250,0.250,99.245,0,0,3410584,2072476,13360,534156
08-02 15:23:37,0.250,0,99.785,0,0,3410584,2072476,13360,534156
08-02 15:23:38,0,0,99.007,0,0,3410544,2072476,13360,534196
08-02 15:23:39,0.250,0,99.717,0,0.250,3410544,2072476,13360,534196
08-02 15:23:40,0,0.250,99.249,0,0,3410544,2072476,13360,534196
08-02 15:23:41,0.500,0,99.505,0,0,3410540,2072476,13360,534200
08-02 15:23:42,0.500,0.250,98.993,0,0,3410540,2072476,13360,534200
08-02 15:23:43,0.250,0,99.747,0,0,3410540,2072476,13360,534200
08-02 15:23:44,0,0.250,99.255,0,0.250,3410540,2072476,13360,534200
08-02 15:23:45,0.250,0,99.235,0,0,3410540,2072476,13360,534200
08-02 15:23:46,0,0.250,100.002,0,0,3410540,2072476,13360,534200
08-02 15:23:47,0.250,0.250,98.779,0,0,3410536,2072476,13360,534204
08-02 15:23:48,0.250,0,99.740,0,0,3410532,2072476,13360,534208
08-02 15:23:49,0.250,0,99.491,0,0,3410532,2072476,13360,534208
08-02 15:23:50,0.250,0.250,99.019,0,0,3410776,2072232,13360,534208
08-02 15:23:51,0.250,0,99.735,0,0,3411028,2071980,13360,534208
08-02 15:23:52,0,0,99.279,0,0,3411028,2071980,13360,534208
08-02 15:23:53,0,0.250,99.475,0,0,3402288,2080720,13360,534208
08-02 15:23:54,11.999,0.250,87.992,0,0.250,3402464,2080544,13360,534208
08-02 15:23:55,2.499,0.750,96.725,0,0,3401980,2081024,13360,534228
08-02 15:23:56,2.751,1.000,95.041,0,0,3402172,2080816,13360,534240
08-02 15:23:57,3.000,1.250,94.255,0,0,3402096,2080824,13368,534296
08-02 15:23:58,3.499,1.250,94.980,0,0,3402336,2080572,13368,534308
08-02 15:23:59,2.750,1.000,94.503,0,0.750,3402256,2080600,13368,534360
08-02 15:24:00,3.000,1.250,94.996,0,0.250,3402244,2080600,13368,534372
08-02 15:24:01,3.739,0.997,94.729,0,0.997,3402944,2079844,13368,534428
08-02 15:24:02,2.508,0.752,95.306,0,0.752,3403140,2079620,13368,534456
08-02 15:24:03,3.250,1.000,95.490,0,0.750,3403608,2079116,13368,534492
08-02 15:24:04,2.750,1.250,95.252,0,0.250,3403044,2079648,13368,534524
08-02 15:24:05,12.002,3.501,83.266,0,1.000,3405184,2077436,13368,534596
08-02 15:24:06,24.249,7.250,63.748,0,1.250,3405876,2076504,13368,534980
08-02 15:24:07,24.249,6.500,66.496,0,0.750,3407516,2074488,13368,535356
08-02 15:24:08,23.753,7.001,69.008,0,0,3409748,2072032,13368,535564
08-02 15:24:09,23.249,6.500,66.497,0,1.000,3410240,2071080,13368,536020
08-02 15:24:10,23.992,7.248,64.979,0,0.250,3411184,2069852,13368,536292
08-02 15:24:11,25.005,7.001,64.764,0,0,3411348,2069380,13368,536600
08-02 15:24:12,23.000,7.750,64.750,0,0.750,3410976,2069408,13368,536948
08-02 15:24:13,26.005,7.752,64.013,0,0,3411736,2068228,13368,537360
08-02 15:24:14,22.701,8.232,66.107,0,3.243,3411840,2067900,13368,537576
08-02 15:24:15,25.048,7.014,64.875,0,0.501,3412568,2066772,13368,538028
08-02 15:24:16,24.756,7.002,65.517,0,0.250,3413504,2065496,13368,538364
08-02 15:24:17,23.745,8.248,65.487,0,0,3413776,2064920,13368,538664
08-02 15:24:18,23.250,6.750,66.999,0,0,3413212,2065172,13368,538972
08-02 15:24:19,23.246,7.499,66.990,0,0,3413440,2064592,13368,539312
08-02 15:24:20,31.009,7.002,58.516,0,1.250,3413668,2063968,13368,539696
08-02 15:24:21,24.499,6.750,67.248,0,0.750,3415156,2062260,13368,539912
08-02 15:24:22,21.749,6.000,68.996,0,0.250,3414176,2062776,13368,540364
08-02 15:24:23,23.999,7.000,66.497,0,0.250,3415856,2060788,13368,540664
08-02 15:24:24,23.254,6.251,67.512,0,0.250,3413088,2063284,13368,540964
08-02 15:24:25,13.742,3.998,79.204,0,0.750,3412692,2063392,13368,541244
08-02 15:24:26,3.000,1.000,94.265,0.250,0.500,3412428,2063644,13368,541256
08-02 15:24:27,3.999,1.500,94.485,0,0,3412316,2063684,13376,541316
08-02 15:24:28,3.001,0.750,95.285,0,0,3412000,2063972,13376,541340
08-02 15:24:29,2.999,1.000,95.208,0,0,3412216,2063720,13376,541376
08-02 15:24:30,3.001,1.250,95.537,0,0.250,3412040,2063868,13376,541404
08-02 15:24:31,3.000,0.750,95.246,0,0,3411884,2063972,13376,541456
08-02 15:24:32,2.750,1.000,95.496,0,0,3411180,2064664,13376,541468
08-02 15:24:33,3.251,0.500,96.024,0,0.250,3411628,2064160,13376,541520
08-02 15:24:34,3.249,1.249,95.208,0,0,3411612,2064160,13376,541536
08-02 15:24:35,20.257,5.252,71.776,0,0.500,3411752,2063656,13376,541892
08-02 15:24:36,45.167,14.973,33.938,0,5.739,3410968,2063832,13376,542472
08-02 15:24:37,42.317,12.520,40.313,0,0.751,3409296,2064756,13376,543224
08-02 15:24:38,45.753,13.751,36.503,0,0,3409572,2063832,13376,543836
08-02 15:24:39,46.259,13.503,36.257,0,0.250,3410084,2062592,13376,544532
08-02 15:24:40,49.994,13.248,31.996,0,2.000,3410208,2061768,13376,545216
08-02 15:24:41,39.996,12.249,43.996,0,0,3412396,2058964,13376,545828
08-02 15:24:42,41.203,11.487,43.201,0,0.499,3409440,2061220,13376,546496
08-02 15:24:43,40.558,12.267,43.562,0,0.751,3410424,2059560,13376,547168
08-02 15:24:44,52.246,11.499,32.497,0,0.250,3414040,2055360,13376,547736
08-02 15:24:45,41.747,13.749,40.747,0,0.500,3415652,2052900,13376,548552
08-02 15:24:46,39.999,11.500,44.499,0,0.750,3415744,2052108,13376,549232
08-02 15:24:47,42.008,11.252,43.509,0,0,3416928,2050244,13376,549900
08-02 15:24:48,40.742,11.748,42.742,0,0,3415920,2050740,13376,550396
08-02 15:24:49,39.208,12.736,44.952,0,0,3414420,2051412,13376,551220
08-02 15:24:50,42.049,13.015,40.547,0,1.001,3414652,2050552,13376,551848
08-02 15:24:51,39.448,12.983,44.192,0,0.250,3413004,2051452,13376,552576
08-02 15:24:52,40.055,12.017,44.061,0,0,3413908,2049848,13376,553244
08-02 15:24:53,43.493,12.748,40.494,0,0.250,3410564,2052612,13376,553808
08-02 15:24:54,45.984,13.495,36.487,0,2.499,3417808,2044580,13376,554576
08-02 15:24:55,57.006,14.252,25.003,0,0.750,3413824,2047292,13376,555132
08-02 15:24:56,82.033,17.257,0,0,0,3426808,2031272,13376,555524
08-02 15:24:57,81.741,16.748,1.000,0,0.250,3434104,2020856,13384,556232
08-02 15:24:58,72.275,23.008,3.501,0,0,3434088,2019608,13384,557244
08-02 15:24:59,72.653,21.721,3.995,0,0,3434664,2017636,13384,558608
08-02 15:25:00,76.823,17.767,4.004,0,0.250,3458452,1992944,13384,559484
08-02 15:25:01,72.991,21.997,3.000,0,1.750,3458324,1991936,13388,560596
08-02 15:25:02,55.758,17.253,6.001,0,22.003,3458868,1990732,13388,561232
08-02 15:25:03,70.262,19.503,3.251,0,7.001,3458976,1989556,13388,562276
08-02 15:25:04,72.258,19.502,3.000,0,5.001,3458328,1989308,13388,563148
08-02 15:25:05,73.200,21.236,2.248,0,1.749,3457952,1988564,13388,564236
08-02 15:25:06,72.001,21.500,3.250,0,3.250,3460036,1985500,13388,565188
08-02 15:25:07,74.022,21.506,2.751,0,1.000,3460372,1984100,13388,566224
08-02 15:25:08,69.738,27.245,1.500,0.250,0.250,3450348,1989168,13572,570952
08-02 15:25:09,70.028,26.511,2.251,0,0,3454288,1983928,13576,572216
08-02 15:25:10,72.467,23.489,2.749,0,0.250,3454332,1982768,13576,573292
08-02 15:25:11,72.783,22.260,2.751,0,1.501,3453548,1982524,13576,574292
08-02 15:25:12,72.740,21.747,3.749,0,0.750,3454116,1980728,13576,575492
08-02 15:25:13,71.540,23.930,2.991,0,0,3454760,1978948,13576,576600
08-02 15:25:14,73.226,22.319,3.009,0,0,3455068,1977360,13576,577848
08-02 15:25:15,71.956,20.987,3.998,0,0.500,3456656,1974564,13576,579028
08-02 15:25:16,71.959,19.739,4.997,0,1.749,3462268,1968104,13576,579852
08-02 15:25:17,70.812,22.770,4.003,0,0,3461128,1967908,13576,581156
08-02 15:25:18,70.172,23.474,3.746,0,0.499,3462308,1965344,13576,582508
08-02 15:25:19,69.267,22.005,4.751,0,0,3462608,1963728,13576,583788
08-02 15:25:20,70.916,22.224,4.245,0,0.499,3462644,1962568,13576,584884
08-02 15:25:21,69.525,21.258,3.251,0,0.250,3463168,1960808,13576,586096
08-02 15:25:22,70.595,22.781,5.007,0,0,3463520,1959044,13576,587464
08-02 15:25:23,70.012,22.504,4.751,0,0.500,3456844,1964280,13576,588916
08-02 15:25:24,71.630,21.714,4.742,0,0.499,3444956,1975784,13576,590104
08-02 15:25:25,36.318,11.271,51.095,0,0,3413420,2009448,13576,590948
08-02 15:25:26,1.750,0.750,97.478,0.250,0.750,3409660,2015036,13576,590948
08-02 15:25:27,0.250,0.250,98.997,0,0,3410136,2014532,13596,590952
08-02 15:25:28,0.250,0,99.250,0,0,3410136,2014532,13596,590952
08-02 15:25:29,0.500,0.250,99.769,0,0,3410136,2014532,13596,590952
08-02 15:25:30,0.250,0.750,98.731,0,0,3410356,2014300,13604,590956
08-02 15:25:31,0.250,0,99.024,0,0,3410356,2014300,13604,590956
08-02 15:25:32,0,0,99.228,0,0.250,3410356,2014300,13604,590956
08-02 15:25:33,2.000,0.250,97.730,0,0,3410356,2014300,13604,590956
08-02 15:25:34,0.250,0,99.529,0,0,3410356,2014300,13604,590956
08-02 15:25:35,0.750,0.500,98.702,0,0.250,3410572,2014048,13604,590992
08-02 15:25:36,0,0,99.780,0,0,3410572,2014048,13604,590992
08-02 15:25:37,0.250,0.250,99.512,0,0,3410572,2014048,13604,590992
08-02 15:25:38,2.250,4.751,92.011,0,0,3429928,1994404,13740,591140
08-02 15:25:39,0,0,99.785,0,0,3429928,1994404,13740,591140
08-02 15:25:40,0.250,0,99.466,0,0,3429928,1994404,13740,591140
08-02 15:25:41,0.250,0,99.480,0,0,3429928,1994404,13740,591140
08-02 15:25:42,0.500,0.750,99.251,0,0,3429928,1994404,13740,591140
08-02 15:25:43,0,0,99.745,0,0,3429928,1994404,13740,591140
08-02 15:25:44,0.250,0,99.534,0,0,3426124,1998208,13740,591140
08-02 15:25:45,0,0,99.744,0,0,3426124,1998208,13740,591140
08-02 15:25:46,0,0,99.256,0,0.250,3426120,1998208,13740,591144
08-02 15:25:47,0.250,0,99.758,0,0.500,3426120,1998208,13740,591144
08-02 15:25:48,0,0,99.461,0,0,3426120,1998208,13740,591144
08-02 15:25:49,0.250,0,99.751,0,0,3426120,1998208,13740,591144
08-02 15:25:50,1.000,1.250,97.762,0,0,3427100,1997228,13740,591144
08-02 15:25:51,0,0,99.506,0,0,3427100,1997228,13740,591144
08-02 15:25:52,0.500,0,99.240,0,0,3427100,1997228,13740,591144
08-02 15:25:53,0,0,99.494,0,0,3427100,1997228,13740,591144
08-02 15:25:54,0.250,0.250,99.469,0,0,3427100,1997228,13740,591144
08-02 15:25:55,0.500,0,99.790,0.500,0,3427100,1997228,13740,591144
08-02 15:25:56,0,0.250,98.984,0,0,3426844,1997484,13740,591144
08-02 15:25:57,0,0.250,99.531,0,0,3427068,1997260,13740,591144
08-02 15:25:58,0.250,0.250,99.239,0,0,3427068,1997260,13740,591144
08-02 15:25:59,0,0,99.706,0,0.250,3427068,1997260,13740,591144
08-02 15:26:00,0.500,0,99.291,0,0,3427068,1997260,13752,591132
08-02 15:26:01,0,0,99.495,0,0.250,3427056,1997260,13752,591144
08-02 15:26:02,0.250,0,99.518,0,1.000,3427056,1997260,13752,591144
08-02 15:26:03,0.250,0.250,99.491,0,0,3427056,1997260,13752,591144
08-02 15:26:04,0.250,0,99.491,0,0,3419048,2005268,13752,591144
